,Unnamed: 0,appln_id,patent_office,filing_date,lat,lng,ctry_code,name_0,name_1,name_2,name_3,name_4,name_5,city,coord_source,source,type
872848,18753048,53032586,US,2000-11-28,49.2488,-122.981,CA,Canada,British Columbia,Greater Vancouver,Burnaby,,,Burnaby,geolocalization,1,single
872827,18753093,53032619,US,2000-11-28,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,priority
872824,18753095,53032619,US,2000-11-28,45.0738,-67.0531,CA,Canada,New Brunswick,Charlotte,Saint Andrews Town,,,Saint Andrews Town,geolocalization,1,priority
872778,18753060,53032595,US,2000-11-28,52.0274,-113.947,CA,Canada,Alberta,Division No. 8,Innisfail,,,Innisfail,geolocalization,1,priority
872719,18750275,53029147,US,2000-11-28,48.5963,-123.417,CA,Canada,British Columbia,Capital,Central Saanich,,,Central Saanich,geolocalization,1,continual
872718,18750274,53029147,US,2000-11-28,48.4284,-123.366,CA,Canada,British Columbia,Capital,Victoria,,,Victoria,geolocalization,1,continual
874974,229391,4690125,CA,2000-11-28,53.5412,-113.296,CA,Canada,Alberta,Division No. 11,Strathcona County,,,Strathcona County,geolocalization,2,priority
872678,18751475,53030623,US,2000-11-28,45.5017,-73.5673,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,continual
872659,18751869,53031137,US,2000-11-28,43.9706,-79.2443,CA,Canada,Ontario,York,Whitchurch-Stouffville,,,Whitchurch-Stouffville,geolocalization,1,continual
872631,18751870,53031137,US,2000-11-28,43.7764,-79.2318,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,continual
872497,18750962,53030011,US,2000-11-28,44.0056,-79.5735,CA,Canada,Ontario,York,King,,,King,geolocalization,1,continual
872495,18750960,53030011,US,2000-11-28,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,continual
872490,18751086,53030148,US,2000-11-28,43.8561,-79.337,CA,Canada,Ontario,York,Markham,,,Markham,geolocalization,1,single
872489,18751087,53030148,US,2000-11-28,43.7764,-79.2318,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,single
872482,18751098,53030165,US,2000-11-28,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,priority
872480,18751096,53030165,US,2000-11-28,43.1394,-80.2644,CA,Canada,Ontario,Brant,Brantford,,,Brantford,geolocalization,1,priority
872470,18751088,53030148,US,2000-11-28,43.7764,-79.2318,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,single
872432,18750871,53029908,US,2000-11-28,43.3497,-80.5332,CA,Canada,Ontario,Waterloo,Wilmot,,,Wilmot,geolocalization,1,priority
872431,18750870,53029908,US,2000-11-28,44.268,-79.9774,CA,Canada,Ontario,Simcoe,Adjala-Tosorontio,,,Adjala-Tosorontio,geolocalization,1,priority
876668,18747394,53025152,US,2000-11-28,43.1394,-80.2644,CA,Canada,Ontario,Brant,Brantford,,,Brantford,geolocalization,1,single
872676,18751477,53030623,US,2000-11-28,45.4309,-73.8683,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Beaconsfield,,,Beaconsfield,geolocalization,1,continual
874987,229404,4690163,CA,2000-11-28,45.4558,-73.5488,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Verdun,,,Verdun,geolocalization,1,priority
872721,18750276,53029147,US,2000-11-28,48.4284,-123.366,CA,Canada,British Columbia,Capital,Victoria,,,Victoria,geolocalization,1,continual
875098,18770778,53057729,US,2000-11-28,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
875871,18739862,53014716,US,2000-11-28,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
874988,229469,4690714,CA,2000-11-28,45.5914,-73.4364,CA,Canada,Québec,Lajemmerais,Boucherville,,,Boucherville,geolocalization,3,priority
875864,18739861,53014716,US,2000-11-28,48.333,-68.8077,CA,Canada,Québec,Rimouski-Neigette,Saint-Fabien,,,Saint-Fabien,geolocalization,1,single
875863,18739863,53014716,US,2000-11-28,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
875861,18739873,53014724,US,2000-11-28,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
875860,18739874,53014724,US,2000-11-28,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
875859,18739900,53014773,US,2000-11-28,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,priority
875857,18739902,53014773,US,2000-11-28,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,priority
875753,18739910,53014781,US,2000-11-28,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,single
875711,18740648,53015839,US,2000-11-28,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
875705,18740646,53015839,US,2000-11-28,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
875704,18740647,53015839,US,2000-11-28,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
875703,18740649,53015839,US,2000-11-28,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
875870,18739840,53014691,US,2000-11-28,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,single
875335,2211068,16304392,EP,2000-11-28,45.3848,-73.9446,CA,Canada,Québec,Vaudreuil-Soulanges,Terrasse-Vaudreuil,,,Terrasse-Vaudreuil,geolocalization,1,single
875616,18740256,53015242,US,2000-11-28,43.3247,-79.903,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,priority
875100,18770776,53057729,US,2000-11-28,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
875113,18767620,53053054,US,2000-11-28,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
875114,18767619,53053054,US,2000-11-28,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
875115,18767618,53053054,US,2000-11-28,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
875116,18767615,53053045,US,2000-11-28,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
875099,18770777,53057729,US,2000-11-28,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
875233,20837323,57023029,US,2000-11-28,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
875234,20837322,57023029,US,2000-11-28,45.4473,-75.5943,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
875235,20837321,57023029,US,2000-11-28,45.2585,-75.9208,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
875334,2211070,16304392,EP,2000-11-28,45.4301,-73.8227,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Pointe-Claire,,,Pointe-Claire,geolocalization,1,single
875117,18767614,53053045,US,2000-11-28,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
882011,18756349,53037135,US,2000-11-29,45.4027,-75.7098,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,5,priority
881962,18773199,53060705,US,2000-11-29,51.0875,-114.268,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,3,tech_rel
881956,3476344,24920170,IT,2000-11-29,45.5081,-73.5717,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,2,priority
881894,18748807,53027071,US,2000-11-29,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
881892,18748805,53027071,US,2000-11-29,45.2585,-75.9208,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
881891,18748804,53027071,US,2000-11-29,45.0164,-75.646,CA,Canada,Ontario,Leeds and Grenville,North Grenville,,,North Grenville,geolocalization,1,priority
881890,18748803,53027071,US,2000-11-29,45.4287,-75.7134,CA,Canada,Québec,Communauté-Urbaine-de-l'Outaouais,Hull,,,Hull,geolocalization,1,priority
881889,18748802,53027071,US,2000-11-29,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
882020,18756314,53037074,US,2000-11-29,43.8742,-79.7307,CA,Canada,Ontario,Peel,Caledon,,,Caledon,geolocalization,1,continual
881888,18748801,53027071,US,2000-11-29,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
881893,18748806,53027071,US,2000-11-29,45.3918,-76.1887,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
882041,18756313,53037074,US,2000-11-29,43.7762,-79.6092,CA,Canada,Ontario,York,Vaughan,,,Vaughan,geolocalization,1,continual
882107,18756974,53038123,US,2000-11-29,43.7152,-79.7222,CA,Canada,Ontario,Peel,Brampton,,,Brampton,geolocalization,1,single
882057,18756127,53036808,US,2000-11-29,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
882097,18766870,53051706,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,continual
882098,18766871,53051706,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,continual
882106,18756973,53038123,US,2000-11-29,43.7941,-80.0142,CA,Canada,Ontario,Peel,Caledon,,,Caledon,geolocalization,1,single
882161,18766905,53051766,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,3,continual
882162,18766906,53051766,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,3,continual
882163,18766913,53051775,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,3,continual
882164,18766914,53051775,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,3,continual
882236,18755966,53036626,US,2000-11-29,48.4275,-123.362,CA,Canada,British Columbia,Capital,Victoria,,,Victoria,geonames,1,priority
882264,18755789,53036317,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
881834,18755395,53035855,US,2000-11-29,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
882042,18756312,53037074,US,2000-11-29,43.7002,-79.5151,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,continual
881830,18755236,53035644,US,2000-11-29,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,single
881246,18757215,53038496,US,2000-11-29,43.7941,-80.0142,CA,Canada,Ontario,Peel,Caledon,,,Caledon,geolocalization,1,single
881828,18755238,53035644,US,2000-11-29,52.1332,-106.67,CA,Canada,Saskatchewan,Division No. 11,Saskatoon,,,Saskatoon,geolocalization,1,single
881829,18755237,53035644,US,2000-11-29,49.2849,-122.868,CA,Canada,British Columbia,Greater Vancouver,Port Moody,,,Port Moody,geolocalization,1,single
878243,229420,4690276,CA,2000-11-29,49.2503,-122.814,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,single
878244,229421,4690276,CA,2000-11-29,49.2503,-122.814,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,single
878245,229422,4690276,CA,2000-11-29,49.2389,-122.845,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,single
881066,18758024,53039644,US,2000-11-29,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,single
881150,18758511,53040399,US,2000-11-29,45.2275,-75.7229,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
881182,18757267,53038579,US,2000-11-29,46.76600000000001,-71.3554,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Cap-Rouge,,,Cap-Rouge,geolocalization,1,priority
881219,18766793,53051578,US,2000-11-29,42.3114,-82.9286,CA,Canada,Ontario,Essex,Windsor,,,Windsor,geolocalization,2,priority
881229,18757214,53038496,US,2000-11-29,43.7152,-79.7222,CA,Canada,Ontario,Peel,Brampton,,,Brampton,geolocalization,1,single
881230,18757266,53038579,US,2000-11-29,46.783,-71.2861,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Sainte-Foy,,,Sainte-Foy,geolocalization,1,priority
881258,18757589,53039008,US,2000-11-29,43.1617,-79.3601,CA,Canada,Ontario,Niagara,Lincoln,,,Lincoln,geolocalization,1,single
881329,18757519,53038920,US,2000-11-29,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
878241,229296,4688849,CA,2000-11-29,45.5109,-73.569,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
881699,18754872,53035095,US,2000-11-29,43.6797,-79.5132,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,2,continual
881615,18760513,53042857,US,2000-11-29,52.3183,-106.1,CA,Canada,Saskatchewan,Division No. 15,Vonda,,,Vonda,geolocalization,2,continual
881826,18755240,53035644,US,2000-11-29,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,single
881825,18755249,53035652,US,2000-11-29,49.2641,-123.127,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,2,priority
881823,18755258,53035667,US,2000-11-29,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
881822,18755259,53035667,US,2000-11-29,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
881827,18755239,53035644,US,2000-11-29,52.1332,-106.67,CA,Canada,Saskatchewan,Division No. 11,Saskatoon,,,Saskatoon,geolocalization,1,single
881817,18755363,53035812,US,2000-11-29,44.0592,-79.4613,CA,Canada,Ontario,York,Newmarket,,,Newmarket,geolocalization,1,single
881809,18755023,53035323,US,2000-11-29,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,tech_rel
881801,18755068,53035368,US,2000-11-29,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
881748,18754455,53034439,US,2000-11-29,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
881821,18755260,53035667,US,2000-11-29,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
887713,229426,4690292,CA,2000-11-30,43.8115,-79.4686,CA,Canada,Ontario,York,Vaughan,,,Vaughan,geolocalization,1,priority
887709,229431,4690303,CA,2000-11-30,43.8561,-79.337,CA,Canada,Ontario,York,Markham,,,Markham,geolocalization,2,tech_rel
887708,229432,4690303,CA,2000-11-30,43.7764,-79.2318,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,2,tech_rel
885841,18756690,53037586,US,2000-11-30,43.8561,-79.337,CA,Canada,Ontario,York,Markham,,,Markham,geolocalization,1,continual
887701,229433,4690303,CA,2000-11-30,43.8828,-79.4403,CA,Canada,Ontario,York,Richmond Hill,,,Richmond Hill,geolocalization,2,tech_rel
887680,229427,4690293,CA,2000-11-30,45.28,-75.72800000000002,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
887655,229436,4690319,CA,2000-11-30,43.7343,-79.2614,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
887616,229326,4689284,CA,2000-11-30,49.1579,-121.951,CA,Canada,British Columbia,Fraser Valley,Chilliwack,,,Chilliwack,geolocalization,2,priority
887597,3119036,21326257,GB,2000-11-30,45.3963,-72.7608,CA,Canada,Québec,La Haute-Yamaska,Granby Ville,,,Granby Ville,geolocalization,1,priority
887715,229425,4690286,CA,2000-11-30,43.8115,-79.4686,CA,Canada,Ontario,York,Vaughan,,,Vaughan,geolocalization,1,priority
887700,229434,4690305,CA,2000-11-30,51.1392,-114.182,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,single
887719,229414,4690239,CA,2000-11-30,45.3815,-75.7506,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
887732,229407,4690195,CA,2000-11-30,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,2,priority
887721,229412,4690238,CA,2000-11-30,46.7354,-71.4545,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Saint-Augustin-de-Desmaures,,,Saint-Augustin-de-Desmaures,geolocalization,3,priority
887723,229410,4690210,CA,2000-11-30,43.4455,-80.5187,CA,Canada,Ontario,Waterloo,Kitchener,,,Kitchener,geolocalization,1,single
887730,229405,4690193,CA,2000-11-30,43.8115,-79.4686,CA,Canada,Ontario,York,Vaughan,,,Vaughan,geolocalization,1,priority
887731,229406,4690195,CA,2000-11-30,43.808,-79.4591,CA,Canada,Ontario,York,Vaughan,,,Vaughan,geolocalization,2,priority
887733,229415,4690240,CA,2000-11-30,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,2,priority
887740,229423,4690280,CA,2000-11-30,43.8645,-79.4083,CA,Canada,Ontario,York,Richmond Hill,,,Richmond Hill,geolocalization,1,priority
887741,229419,4690257,CA,2000-11-30,43.8656,-79.3158,CA,Canada,Ontario,York,Markham,,,Markham,geolocalization,1,priority
887742,229417,4690240,CA,2000-11-30,43.8384,-79.0868,CA,Canada,Ontario,Durham,Pickering,,,Pickering,geolocalization,2,priority
887744,229416,4690240,CA,2000-11-30,43.7764,-79.2318,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,2,priority
887745,229409,4690203,CA,2000-11-30,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,2,priority
885696,18759007,53041101,US,2000-11-30,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
887720,229413,4690238,CA,2000-11-30,46.773,-71.2661,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Sillery,,,Sillery,geolocalization,3,priority
885695,18759014,53041109,US,2000-11-30,45.4514,-73.4619,CA,Canada,Québec,Champlain,Brossard,,,Brossard,geolocalization,1,priority
885676,18758982,53041060,US,2000-11-30,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
885674,18758922,53040959,US,2000-11-30,45.4594,-73.5501,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Verdun,,,Verdun,geonames,1,continual
882673,18766010,53050448,US,2000-11-30,45.4986,-73.7498,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Saint-Laurent,,,Saint-Laurent,geolocalization,1,priority
882743,18766178,53050712,US,2000-11-30,49.2666,-122.885,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,3,priority
882803,18766187,53050734,US,2000-11-30,42.9087,-80.5465,CA,Canada,Ontario,Oxford,Norwich,,,Norwich,geonames,3,priority
882805,18766181,53050712,US,2000-11-30,49.2655,-123.159,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,3,priority
884175,18768875,53055222,US,2000-11-30,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,priority
884176,18768874,53055222,US,2000-11-30,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
884262,18769744,53056474,US,2000-11-30,53.5412,-113.296,CA,Canada,Alberta,Division No. 11,Strathcona County,,,Strathcona County,geolocalization,3,continual
884722,18770562,53057444,US,2000-11-30,46.5222,-71.0094,CA,Canada,Québec,La Nouvelle-Beauce,Sainte-Hénédine,,,Sainte-Hénédine,geolocalization,1,priority
885564,18758770,53040735,US,2000-11-30,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
885585,18757777,53039307,US,2000-11-30,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
885586,18757776,53039307,US,2000-11-30,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
885587,18757775,53039307,US,2000-11-30,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
882804,18766186,53050734,US,2000-11-30,42.9087,-80.5465,CA,Canada,Ontario,Oxford,Norwich,,,Norwich,geonames,3,priority
885621,18759212,53041343,US,2000-11-30,49.8755,-97.4087,CA,Canada,Manitoba,Division No. 11,Headingley,,,Headingley,geolocalization,1,single
885616,18759669,53041843,US,2000-11-30,45.3088,-75.8987,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
885659,18758981,53041060,US,2000-11-30,45.3349,-75.7241,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
885643,18760332,53042615,US,2000-11-30,43.6552,-79.4,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,2,priority
885641,18760341,53042623,US,2000-11-30,49.2617,-123.173,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,2,priority
885640,18760342,53042623,US,2000-11-30,49.2677,-123.165,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,2,priority
885651,18759778,53041972,US,2000-11-30,43.589,-79.6441,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,1,priority
885625,18759199,53041336,US,2000-11-30,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
885624,18759200,53041336,US,2000-11-30,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
885623,18759201,53041336,US,2000-11-30,45.2593,-75.5686,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
885622,18759211,53041343,US,2000-11-30,49.8951,-97.1384,CA,Canada,Manitoba,Division No. 11,Winnipeg,,,Winnipeg,geolocalization,1,single
885633,18759670,53041843,US,2000-11-30,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
890737,18774867,53062898,US,2000-12-01,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,priority
891263,18774864,53062898,US,2000-12-01,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,priority
890754,18774850,53062876,US,2000-12-01,45.5398,-73.62899999999998,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,2,priority
890948,18773478,53061091,US,2000-12-01,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
890949,18773477,53061091,US,2000-12-01,45.2275,-75.7229,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
890980,18773712,53061340,US,2000-12-01,49.0951,-122.549,CA,Canada,British Columbia,Greater Vancouver,Langley District Municipality,,,Langley District Municipality,geolocalization,1,single
890982,18773687,53061322,US,2000-12-01,49.32,-123.072,CA,Canada,British Columbia,Greater Vancouver,North Vancouver City,,,North Vancouver City,geolocalization,1,single
891262,18774865,53062898,US,2000-12-01,53.5444,-113.491,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,priority
891337,18774862,53062898,US,2000-12-01,53.5444,-113.491,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,priority
891764,18771391,53058541,US,2000-12-01,44.6082,-79.4197,CA,Canada,Ontario,Simcoe,Orillia,,,Orillia,geolocalization,1,single
891339,18774852,53062876,US,2000-12-01,45.4234,-73.8649,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Beaconsfield,,,Beaconsfield,geolocalization,2,priority
891351,18774863,53062898,US,2000-12-01,53.5444,-113.491,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,priority
891422,18774851,53062876,US,2000-12-01,45.5532,-73.5778,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,2,priority
891661,18770849,53057855,US,2000-12-01,49.1042,-122.66,CA,Canada,British Columbia,Greater Vancouver,Langley,,,Langley,geolocalization,1,continual
891765,18771392,53058541,US,2000-12-01,44.85,-79.35,CA,Canada,Ontario,Muskoka,Gravenhurst,,,Gravenhurst,geolocalization,1,single
891779,18771390,53058541,US,2000-12-01,44.545,-79.1756,CA,Canada,Ontario,Simcoe,Ramara,,,Ramara,geolocalization,1,single
891780,18771389,53058541,US,2000-12-01,45.2132,-79.2758,CA,Canada,Ontario,Muskoka,Huntsville,,,Huntsville,geolocalization,1,single
890736,18774866,53062898,US,2000-12-01,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,priority
891338,18774853,53062876,US,2000-12-01,45.4579,-73.8834,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Pierrefonds,,,Pierrefonds,geolocalization,2,priority
890722,18774844,53062860,US,2000-12-01,43.3664,-79.7606,CA,Canada,Ontario,Halton,Burlington,,,Burlington,geolocalization,1,single
890220,18761920,53044681,US,2000-12-01,45.4837,-73.7598,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Saint-Laurent,,,Saint-Laurent,geolocalization,4,single
890582,18774470,53062340,US,2000-12-01,43.3616,-80.3144,CA,Canada,Ontario,Waterloo,Cambridge,,,Cambridge,geolocalization,1,priority
888500,18768030,53053915,US,2000-12-01,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
888504,18775265,53063398,US,2000-12-01,49.221,-123.024,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,2,priority
888505,18775264,53063398,US,2000-12-01,45.4516,-73.6516,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal-Ouest,,,Montréal-Ouest,geolocalization,2,priority
888531,229199,4688025,CA,2000-12-01,44.6798,-63.4863,CA,Canada,Nova Scotia,Halifax,Halifax,,,Halifax,geolocalization,1,priority
888603,18769301,53055822,US,2000-12-01,45.5046,-73.5718,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,3,priority
890656,18774845,53062860,US,2000-12-01,43.3664,-79.7606,CA,Canada,Ontario,Halton,Burlington,,,Burlington,geolocalization,1,single
